venta_id,fecha,año,mes,trimestre,modelo,marca,tipo,segmento,precio_lista,precio_venta,descuento_pct,descuento_monto,precio_final,accesorios_monto,precio_total,costo_vehiculo,margen_bruto,margen_pct,ganancia_neta,vendedor,zona,senioridad,comision_vendedor,financiacion,origen_lead,permuta,valor_permuta,num_accesorios,dias_cierre,test_drive,rating_cliente,year_month,semana,dia_semana,es_fin_semana,precio_log,margen_log,tiene_descuento,tiene_accesorios,cierre_rapido,es_premium_luxury,revenue_total_log,segmento_num,ganancia_por_dia,pct_accesorios
VTA-01662,2022-01-24,2022,1,Q1,Ford EcoSport,Ford,SUV,Intermedio,10500000,10700000,1,107000,10593000,0,10593000,7600000,2993000,28.3,2993000,Carlos Méndez,Norte,Senior,341095,Contado,Showroom,True,3350000,0,22,False,5,2022-01,4,Monday,False,16.175704057980592,14.91178712094771,True,0,0,0,16.175704057980592,2,136045.0,0.0
VTA-02889,2022-01-24,2022,1,Q1,Renault Sandero,Renault,Hatchback,Económico,4800000,4900000,4,196000,4704000,643095,5347095,3500000,1204000,25.6,1461238,Diego Romero,Centro,Junior,103488,Cuotas 12x,Llamada entrante,False,0,3,4,True,5,2022-01,4,Monday,False,15.36392398114561,14.001160735415343,True,1,1,0,15.49206416776259,1,365310.0,12.03
VTA-02563,2022-01-24,2022,1,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23100000,0,0,23100000,140190,23240190,16500000,6600000,28.6,6656076,Sofía Herrera,Sur,Senior,796950,Contado,Web,True,7150000,1,45,True,4,2022-01,4,Monday,False,16.955343218782065,15.702580358511794,False,1,0,1,16.961393708502854,3,147913.0,0.6
VTA-02856,2022-01-25,2022,1,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,0,0,3350000,471913,3821913,2600000,750000,22.4,938765,Lucía Fernández,Norte,Semi-Senior,87938,Contado,Web,True,1100000,2,9,False,4,2022-01,4,Tuesday,False,15.024471202308668,13.527829818844937,False,1,0,0,15.156261902220981,1,104307.0,12.35
VTA-01738,2022-01-25,2022,1,Q1,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9000000,0,0,9000000,205924,9205924,6900000,2100000,23.3,2182369,Joaquín Torres,Sur,Semi-Senior,245700,Cuotas 24x,Instagram,True,3000000,1,2,True,5,2022-01,4,Tuesday,False,16.012735246411598,14.557448378884015,False,1,1,0,16.035357856465396,2,1091184.0,2.24
VTA-00713,2022-01-25,2022,1,Q1,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11200000,0,0,11200000,0,11200000,8200000,3000000,26.8,3000000,Carlos Méndez,Norte,Senior,360640,Cuotas 36x,Referido,False,0,0,1,True,3,2022-01,4,Tuesday,False,16.231424425551033,14.914123179965662,False,0,1,0,16.231424425551033,2,3000000.0,0.0
VTA-03113,2022-01-25,2022,1,Q1,Toyota Hilux,Toyota,Pickup,Premium,28000000,26950000,1,269500,26680500,216676,26897176,19800000,6880500,25.8,6967170,Diego Romero,Centro,Junior,586971,Cuotas 12x,WhatsApp,False,0,1,11,True,4,2022-01,4,Tuesday,False,17.099443556946333,15.744202027025738,True,1,0,1,17.10753189482712,3,633379.0,0.81
VTA-03641,2022-01-25,2022,1,Q1,Renault Oroch,Renault,Pickup,Intermedio,13000000,13450000,2,269000,13181000,424555,13605555,9400000,3781000,28.7,3950822,Joaquín Torres,Sur,Semi-Senior,359841,Contado,Instagram,True,4600000,2,15,True,5,2022-01,4,Tuesday,False,16.394287032561376,15.145499347353331,True,1,0,0,16.425988796692625,2,263388.0,3.12
VTA-00479,2022-01-26,2022,1,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23100000,0,0,23100000,284814,23384814,16500000,6600000,28.6,6713925,Martín López,Oeste,Junior,462000,Cuotas 12x,Showroom,False,0,2,8,True,4,2022-01,4,Wednesday,False,16.955343218782065,15.702580358511794,False,1,0,1,16.967597438056735,3,839241.0,1.22
VTA-00456,2022-01-26,2022,1,Q1,Renault Duster,Renault,SUV,Intermedio,9800000,9650000,3,289500,9360500,0,9360500,7100000,2260500,24.1,2260500,Diego Romero,Centro,Junior,205931,Contado,Showroom,False,0,0,1,False,5,2022-01,4,Wednesday,False,16.052009372662354,14.631097028096704,True,0,1,0,16.052009372662354,2,2260500.0,0.0
VTA-03262,2022-01-26,2022,1,Q1,Jeep Renegade,Jeep,SUV,Premium,17500000,17800000,0,0,17800000,334678,18134678,12500000,5300000,29.8,5433871,Lucía Fernández,Norte,Semi-Senior,467250,Contado,Referido,False,0,2,7,True,4,2022-01,4,Wednesday,False,16.694709071442087,15.483217567201578,False,1,1,1,16.713336629963493,3,776267.0,1.85
VTA-01024,2022-01-26,2022,1,Q1,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4300000,0,0,4300000,255794,4555794,3100000,1200000,27.9,1302317,Diego Romero,Centro,Junior,94600,Contado,Showroom,False,0,1,6,True,3,2022-01,4,Wednesday,False,15.274125813221904,13.997832948091215,False,1,1,0,15.331910606926693,1,217053.0,5.61
VTA-01054,2022-01-26,2022,1,Q1,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4300000,0,0,4300000,0,4300000,3100000,1200000,27.9,1200000,Diego Romero,Centro,Junior,94600,Cuotas 24x,Showroom,False,0,0,2,False,5,2022-01,4,Wednesday,False,15.274125813221904,13.997832948091215,False,0,1,0,15.274125813221904,1,600000.0,0.0
VTA-03560,2022-01-26,2022,1,Q1,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21350000,3,640500,20709500,0,20709500,15800000,4909500,23.7,4909500,Valentina Cruz,Este,Senior,738294,Leasing,Web,False,0,0,5,True,5,2022-01,4,Wednesday,False,16.846103138441215,15.40668286527819,True,0,1,1,16.846103138441215,3,981900.0,0.0
VTA-01312,2022-01-26,2022,1,Q1,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9150000,2,183000,8967000,169111,9136111,6900000,2067000,23.1,2134644,Martín López,Oeste,Junior,179340,Contado,Showroom,False,0,1,22,True,3,2022-01,4,Wednesday,False,16.009061841454198,14.541609322456726,True,1,0,0,16.027745469997182,2,97029.0,1.85
VTA-00789,2022-01-27,2022,1,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3300000,2,66000,3234000,90555,3324555,2600000,634000,19.6,670222,Lucía Fernández,Norte,Semi-Senior,84892,Cuotas 12x,Web,False,0,1,1,False,5,2022-01,4,Thursday,False,14.989230628333736,13.359805810705184,True,1,1,0,15.016846689321069,1,670222.0,2.72
VTA-03788,2022-01-27,2022,1,Q1,Honda HR-V,Honda,SUV,Premium,15500000,15650000,3,469500,15180500,417972,15598472,11000000,4180500,27.5,4347688,Joaquín Torres,Sur,Semi-Senior,414428,Cuotas 24x,Llamada entrante,True,3800000,2,1,True,5,2022-01,4,Thursday,False,16.53552233333971,15.245941653778058,True,1,1,1,16.56268358281337,3,4347688.0,2.68
VTA-03814,2022-01-27,2022,1,Q1,Jeep Renegade,Jeep,SUV,Premium,17500000,18200000,2,364000,17836000,141145,17977145,12500000,5336000,29.9,5392458,Martín López,Oeste,Junior,356720,Cuotas 24x,Referido,True,5400000,1,5,False,5,2022-01,4,Thursday,False,16.696729500795886,15.489987053983876,True,1,1,1,16.70461184248414,3,1078492.0,0.79
VTA-02789,2022-01-27,2022,1,Q1,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9800000,0,0,9800000,175076,9975076,6900000,2900000,29.6,2970030,Paula Gómez,Centro,Senior,326830,Contado,Referido,True,3300000,2,19,True,3,2022-01,4,Thursday,False,16.097893045681612,14.88022163978423,False,1,0,0,16.115600240008654,2,156317.0,1.76
VTA-03321,2022-01-28,2022,1,Q1,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11700000,2,234000,11466000,229791,11695791,8200000,3266000,28.5,3357916,Paula Gómez,Centro,Senior,382391,Contado,WhatsApp,False,0,1,3,True,5,2022-01,4,Friday,False,16.254896779664833,14.999076858697435,True,1,1,0,16.274739676955832,2,1119305.0,1.96
VTA-02758,2022-01-28,2022,1,Q1,Ford EcoSport,Ford,SUV,Intermedio,10500000,10750000,2,215000,10535000,0,10535000,7600000,2935000,27.9,2935000,Sofía Herrera,Sur,Senior,363458,Cuotas 12x,Showroom,True,3300000,0,3,True,5,2022-01,4,Friday,False,16.17021370014211,14.892218351959778,True,0,1,0,16.17021370014211,2,978333.0,0.0
VTA-00922,2022-01-28,2022,1,Q1,Ford Territory,Ford,SUV,Premium,18000000,18050000,1,180500,17869500,61923,17931423,12900000,4969500,27.8,4994269,Diego Romero,Centro,Junior,393129,Cuotas 12x,Referido,True,6450000,1,13,True,3,2022-01,4,Friday,False,16.698605962850937,15.418829990617665,True,1,0,1,16.702065262394253,3,384175.0,0.35
VTA-02790,2022-01-28,2022,1,Q1,Ford Territory,Ford,SUV,Premium,18000000,17800000,2,356000,17444000,0,17444000,12900000,4544000,26.0,4544000,Joaquín Torres,Sur,Semi-Senior,476221,Cuotas 24x,Web,False,0,0,2,True,5,2022-01,4,Friday,False,16.674506365271093,15.329318459453523,True,0,1,1,16.674506365271093,3,2272000.0,0.0
VTA-00703,2022-01-28,2022,1,Q1,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,7750000,0,0,7750000,231975,7981975,5900000,1850000,23.9,1942790,Diego Romero,Centro,Junior,170500,Contado,Showroom,True,3300000,1,4,True,3,2022-01,4,Friday,False,15.86320353036178,14.430696737594902,False,1,1,0,15.892696557821074,2,485698.0,2.91
VTA-00332,2022-01-29,2022,1,Q1,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5750000,0,0,5750000,214471,5964471,4200000,1550000,27.0,1635788,Joaquín Torres,Sur,Semi-Senior,156975,Contado,Web,False,0,1,1,True,5,2022-01,4,Saturday,True,15.564710586686562,14.253766134056512,False,1,1,0,15.601331093251003,1,1635788.0,3.6
VTA-01391,2022-01-29,2022,1,Q1,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8050000,5,402500,7647500,0,7647500,5900000,1747500,22.9,1747500,Diego Romero,Centro,Junior,168245,Leasing,Llamada entrante,True,1200000,0,20,True,5,2022-01,4,Saturday,True,15.849889485768873,14.373697325336005,True,0,0,0,15.849889485768873,2,87375.0,0.0
VTA-02697,2022-01-30,2022,1,Q1,Ford Territory,Ford,SUV,Premium,18000000,17050000,2,341000,16709000,70748,16779748,12900000,3809000,22.8,3837299,Martín López,Oeste,Junior,334180,Cuotas 36x,Llamada entrante,False,0,1,8,False,1,2022-01,4,Sunday,True,16.631458114224266,15.152877507996806,True,1,0,1,16.635683300607788,3,479662.0,0.42
VTA-01557,2022-01-31,2022,1,Q1,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10700000,1,107000,10593000,85295,10678295,7900000,2693000,25.4,2727118,Carlos Méndez,Norte,Senior,341095,Contado,Showroom,False,0,1,5,False,2,2022-01,5,Monday,False,16.175704057980592,14.806166743126752,True,1,1,0,16.18372382820498,2,545424.0,0.8
VTA-02771,2022-01-31,2022,1,Q1,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12600000,0,0,12600000,0,12600000,9000000,3600000,28.6,3600000,Paula Gómez,Centro,Senior,420210,Cuotas 36x,Instagram,True,4800000,0,4,True,5,2022-01,5,Monday,False,16.349207451286784,15.096444681204078,False,0,1,0,16.349207451286784,2,900000.0,0.0
VTA-03061,2022-01-31,2022,1,Q1,Renault Oroch,Renault,Pickup,Intermedio,13000000,12250000,4,490000,11760000,176196,11936196,9400000,2360000,20.1,2430478,Diego Romero,Centro,Junior,258720,Contado,Showroom,False,0,1,4,False,4,2022-01,5,Monday,False,16.280214585468766,14.674172600730516,True,1,1,0,16.295086105981166,2,607620.0,1.48
VTA-02704,2022-01-31,2022,1,Q1,BMW Serie 3,BMW,Sedán,Luxury,48000000,46800000,2,936000,45864000,299276,46163276,33600000,12264000,26.7,12383710,Lucía Fernández,Norte,Semi-Senior,1203930,Cuotas 12x,Showroom,True,15150000,1,24,True,4,2022-01,5,Monday,False,17.64119107537395,16.322178781073248,True,1,0,1,17.64769516984533,4,515988.0,0.65
VTA-03441,2022-01-31,2022,1,Q1,Renault Oroch,Renault,Pickup,Intermedio,13000000,12500000,0,0,12500000,272855,12772855,9400000,3100000,24.8,3209142,Sofía Herrera,Sur,Senior,431250,Leasing,Web,False,0,1,5,False,5,2022-01,5,Monday,False,16.341239282272525,14.946912992035967,False,1,1,0,16.362832852180734,2,641828.0,2.14
VTA-02398,2022-02-01,2022,2,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3500000,2,70000,3430000,411231,3841231,2600000,830000,24.2,994492,Martín López,Oeste,Junior,68600,Cuotas 24x,Showroom,False,0,2,3,True,4,2022-02,5,Tuesday,False,15.04807111068727,13.629182184591333,True,1,1,0,15.161303706441235,1,331497.0,10.71
VTA-02481,2022-02-01,2022,2,Q1,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21650000,4,866000,20784000,321662,21105662,15800000,4984000,24.0,5112664,Paula Gómez,Centro,Senior,693146,Plan de ahorro,Web,False,0,3,30,False,5,2022-02,5,Tuesday,False,16.84969406600645,15.42174354009146,True,1,0,1,16.865051951062103,3,170422.0,1.52
VTA-01298,2022-02-02,2022,2,Q1,Jeep Renegade,Jeep,SUV,Premium,17500000,17600000,2,352000,17248000,0,17248000,12500000,4748000,27.5,4748000,Martín López,Oeste,Junior,344960,Cuotas 24x,Web,False,0,0,1,True,4,2022-02,5,Wednesday,False,16.663206810668594,15.37323424532667,True,0,1,1,16.663206810668594,3,4748000.0,0.0
VTA-02292,2022-02-02,2022,2,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,1,33500,3316500,171192,3487692,2600000,716500,21.6,784976,Paula Gómez,Centro,Senior,110605,Contado,Llamada entrante,False,0,1,4,False,3,2022-02,5,Wednesday,False,15.014420869470392,13.482134921922801,True,1,1,0,15.064751044082321,1,196244.0,4.91
VTA-02123,2022-02-02,2022,2,Q1,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52600000,1,526000,52074000,287065,52361065,36400000,15674000,30.1,15788826,Joaquín Torres,Sur,Semi-Senior,1421620,Cuotas 24x,Web,True,10150000,1,8,False,4,2022-02,5,Wednesday,False,17.76817636105788,16.56751391039487,True,1,0,1,17.773673857851442,4,1973603.0,0.55
VTA-01363,2022-02-02,2022,2,Q1,Ford Ka,Ford,Hatchback,Económico,4000000,3900000,0,0,3900000,524705,4424705,2950000,950000,24.4,1159882,Valentina Cruz,Este,Senior,139035,Cuotas 12x,WhatsApp,False,0,2,3,False,4,2022-02,5,Wednesday,False,15.176487367510099,13.76421831620775,False,1,1,0,15.30271439353892,1,386627.0,11.86
VTA-02060,2022-02-02,2022,2,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22300000,2,446000,21854000,409571,22263571,16500000,5354000,24.5,5517828,Lucía Fernández,Norte,Semi-Senior,573668,Cuotas 24x,Llamada entrante,True,4500000,2,35,True,5,2022-02,5,Wednesday,False,16.89989457487104,15.49335468983866,True,1,0,1,16.918462358143938,3,157652.0,1.84
VTA-00764,2022-02-03,2022,2,Q1,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,22100000,5,1105000,20995000,0,20995000,15800000,5195000,24.7,5195000,Carlos Méndez,Norte,Senior,676039,Cuotas 24x,Showroom,False,0,0,1,False,4,2022-02,5,Thursday,False,16.859794919730817,15.463207375008228,True,0,1,1,16.859794919730817,3,5195000.0,0.0
VTA-01593,2022-02-03,2022,2,Q1,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12750000,1,127500,12622500,263375,12885875,9000000,3622500,28.7,3727850,Joaquín Torres,Sur,Semi-Senior,344594,Contado,Instagram,True,3100000,1,2,False,5,2022-02,5,Thursday,False,16.350991572938813,15.102675229229387,True,1,1,0,16.371642385787926,2,1863925.0,2.04
VTA-02454,2022-02-03,2022,2,Q1,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7550000,0,0,7550000,0,7550000,5600000,1950000,25.8,1950000,Paula Gómez,Centro,Senior,251792,Cuotas 36x,Showroom,False,0,0,18,True,4,2022-02,5,Thursday,False,15.83705825367553,14.48334044336031,False,0,0,0,15.83705825367553,2,108333.0,0.0
VTA-01216,2022-02-04,2022,2,Q1,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8700000,4,348000,8352000,173526,8525526,6100000,2252000,27.0,2321410,Joaquín Torres,Sur,Semi-Senior,228010,Cuotas 12x,Showroom,True,2200000,1,9,False,5,2022-02,5,Friday,False,15.93801170883635,14.627329712291353,True,1,0,0,15.958575397405008,2,257934.0,2.04
VTA-01460,2022-02-06,2022,2,Q1,Toyota SW4,Toyota,SUV,Luxury,42000000,39600000,1,396000,39204000,0,39204000,29500000,9704000,24.8,9704000,Paula Gómez,Centro,Senior,1307453,Contado,Web,True,14950000,0,36,True,2,2022-02,5,Sunday,True,17.48428936587881,16.088048832656305,True,0,0,1,17.48428936587881,4,269556.0,0.0
VTA-01471,2022-02-06,2022,2,Q1,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10350000,0,0,10350000,616977,10966977,7900000,2450000,23.7,2696790,Martín López,Oeste,Junior,207000,Leasing,Referido,False,0,3,1,False,3,2022-02,5,Sunday,True,16.152497174294005,14.711598990684092,False,1,1,0,16.21039931572228,2,2696790.0,5.63
VTA-01023,2022-02-07,2022,2,Q1,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9000000,0,0,9000000,0,9000000,6900000,2100000,23.3,2100000,Diego Romero,Centro,Junior,198000,Plan de ahorro,Web,False,0,0,14,True,5,2022-02,6,Monday,False,16.012735246411598,14.557448378884015,False,0,0,0,16.012735246411598,2,150000.0,0.0
VTA-00069,2022-02-07,2022,2,Q1,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11250000,5,562500,10687500,0,10687500,8200000,2487500,23.3,2487500,Carlos Méndez,Norte,Senior,344138,Cuotas 24x,Llamada entrante,False,0,0,15,True,3,2022-02,6,Monday,False,16.1845854857944,14.726789150024855,True,0,0,0,16.1845854857944,2,165833.0,0.0
VTA-03633,2022-02-07,2022,2,Q1,Toyota Hilux,Toyota,Pickup,Premium,28000000,27600000,1,276000,27324000,401146,27725146,19800000,7524000,27.5,7684458,Lucía Fernández,Norte,Semi-Senior,717255,Cuotas 36x,Web,True,10850000,2,1,True,5,2022-02,6,Monday,False,17.12327603143174,15.833608602311077,True,1,1,1,17.13785039326059,3,7684458.0,1.45
VTA-00225,2022-02-07,2022,2,Q1,Renault Oroch,Renault,Pickup,Intermedio,13000000,12550000,1,125500,12424500,257519,12682019,9400000,3024500,24.3,3127507,Martín López,Oeste,Junior,248490,Cuotas 12x,Web,False,0,2,1,True,3,2022-02,6,Monday,False,16.335180968174697,14.922256677162213,True,1,1,0,16.355695800279193,2,3127507.0,2.03
VTA-00246,2022-02-08,2022,2,Q1,Toyota SW4,Toyota,SUV,Luxury,42000000,42500000,0,0,42500000,0,42500000,29500000,13000000,30.6,13000000,Sofía Herrera,Sur,Senior,1466250,Leasing,Referido,False,0,0,17,False,5,2022-02,6,Tuesday,False,17.565014657424058,16.380459992348886,False,0,0,1,17.565014657424058,4,764706.0,0.0
VTA-02551,2022-02-08,2022,2,Q1,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8000000,3,240000,7760000,0,7760000,6100000,1660000,21.4,1660000,Sofía Herrera,Sur,Senior,267720,Leasing,Web,False,0,0,4,True,4,2022-02,6,Tuesday,False,15.864493021025373,14.322328762742183,True,0,1,0,15.864493021025373,2,415000.0,0.0
VTA-02899,2022-02-08,2022,2,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3600000,2,72000,3528000,180448,3708448,2600000,928000,26.3,1000179,Lucía Fernández,Norte,Semi-Senior,92610,Cuotas 24x,Web,False,0,1,1,True,4,2022-02,6,Tuesday,False,15.07624197955549,13.740788089353964,True,1,1,0,15.126124287873274,1,1000179.0,4.87
VTA-02818,2022-02-08,2022,2,Q1,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5550000,4,222000,5328000,286291,5614291,4200000,1128000,21.2,1242516,Joaquín Torres,Sur,Semi-Senior,145454,Cuotas 12x,Llamada entrante,False,0,1,4,True,5,2022-02,6,Tuesday,False,15.488486678890032,13.93595759756457,True,1,1,0,15.540826047376425,1,310629.0,5.1
VTA-03138,2022-02-08,2022,2,Q1,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8750000,0,0,8750000,184387,8934387,6100000,2650000,30.3,2723754,Valentina Cruz,Este,Senior,311938,Contado,Referido,False,0,2,9,True,4,2022-02,6,Tuesday,False,15.984564372619506,14.790070575320824,False,1,0,0,16.00541820954597,2,302639.0,2.06
VTA-02973,2022-02-09,2022,2,Q1,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,21800000,3,654000,21146000,62867,21208867,16500000,4646000,22.0,4671146,Valentina Cruz,Este,Senior,753855,Contado,Web,False,0,1,36,True,5,2022-02,6,Wednesday,False,16.866961367564876,15.351517407551384,True,1,0,1,16.86992995406519,3,129754.0,0.3
VTA-03761,2022-02-09,2022,2,Q1,Honda Civic,Honda,Sedán,Premium,16000000,16650000,3,499500,16150500,0,16150500,11400000,4750500,29.4,4750500,Carlos Méndez,Norte,Senior,520046,Leasing,Web,False,0,0,2,False,4,2022-02,6,Wednesday,False,16.597461628823606,15.373760644133077,True,0,1,1,16.597461628823606,3,2375250.0,0.0
VTA-02478,2022-02-09,2022,2,Q1,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,11050000,0,0,11050000,0,11050000,8200000,2850000,25.8,2850000,Valentina Cruz,Este,Senior,393932,Cuotas 12x,Showroom,False,0,0,1,True,5,2022-02,6,Wednesday,False,16.21794107642577,14.862829903121964,False,0,1,0,16.21794107642577,2,2850000.0,0.0
VTA-01358,2022-02-09,2022,2,Q1,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5850000,0,0,5850000,281180,6131180,4200000,1650000,28.2,1762472,Joaquín Torres,Sur,Semi-Senior,159705,Cuotas 12x,Instagram,False,0,1,1,True,4,2022-02,6,Wednesday,False,15.581952390148196,14.316286451937186,False,1,1,0,15.628897948409856,1,1762472.0,4.59
VTA-02351,2022-02-10,2022,2,Q1,Ford Territory,Ford,SUV,Premium,18000000,18050000,1,180500,17869500,0,17869500,12900000,4969500,27.8,4969500,Martín López,Oeste,Junior,357390,Contado,Instagram,True,5650000,0,12,True,5,2022-02,6,Thursday,False,16.698605962850937,15.418829990617665,True,0,0,1,16.698605962850937,3,414125.0,0.0
VTA-02116,2022-02-11,2022,2,Q1,Renault Kwid,Renault,Hatchback,Económico,3500000,3450000,0,0,3450000,0,3450000,2600000,850000,24.6,850000,Joaquín Torres,Sur,Semi-Senior,94185,Cuotas 36x,Referido,False,0,0,5,False,3,2022-02,6,Friday,False,15.053885078862573,13.652992804936396,False,0,1,0,15.053885078862573,1,170000.0,0.0
VTA-01505,2022-02-11,2022,2,Q1,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7650000,2,153000,7497000,0,7497000,5600000,1897000,25.3,1897000,Martín López,Oeste,Junior,149940,Cuotas 36x,Web,False,0,0,1,True,5,2022-02,6,Friday,False,15.830013631871878,14.45578477606514,True,0,1,0,15.830013631871878,2,1897000.0,0.0
VTA-03121,2022-02-11,2022,2,Q1,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12550000,0,0,12550000,0,12550000,9000000,3550000,28.3,3550000,Joaquín Torres,Sur,Semi-Senior,342615,Cuotas 24x,Web,False,0,0,1,True,4,2022-02,6,Friday,False,16.34523130322334,15.0824584431417,False,0,1,0,16.34523130322334,2,3550000.0,0.0
VTA-02160,2022-02-12,2022,2,Q1,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8300000,2,166000,8134000,258746,8392746,6100000,2034000,25.0,2137498,Valentina Cruz,Este,Senior,289977,Contado,Web,True,2200000,1,15,True,4,2022-02,6,Saturday,True,15.911563488390042,14.525515347232606,True,1,0,0,15.942878438442861,2,142500.0,3.08
VTA-01908,2022-02-13,2022,2,Q1,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10400000,2,208000,10192000,340514,10532514,7900000,2292000,22.5,2428205,Joaquín Torres,Sur,Semi-Senior,278242,Cuotas 36x,Showroom,False,0,2,1,True,5,2022-02,6,Sunday,True,16.137113754910246,14.644935793116847,True,1,1,0,16.1699776969976,2,2428205.0,3.23
VTA-03019,2022-02-13,2022,2,Q1,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14100000,5,705000,13395000,417925,13812925,10200000,3195000,23.9,3362170,Lucía Fernández,Norte,Semi-Senior,351619,Cuotas 12x,Web,False,0,2,14,False,4,2022-02,6,Sunday,True,16.410392135615567,14.97709795878277,True,1,0,0,16.44111537839561,2,240155.0,3.03
